,SEXO,EDAD,CH07,CH15,NIVEL_ED,ESTADO,AM01,V1,V2,V3,IX_TOT,ESTRATO_HOGAR,IPCF
3697,1,61,2,2,7,1,1,1,1,2,5,3,4022.0
3698,1,90,2,3,4,3,1,1,1,2,5,3,4022.0
3699,2,84,2,2,1,3,1,1,1,2,5,3,4022.0
3700,2,78,4,1,1,3,1,2,1,2,1,1,2200.0
3701,2,62,4,1,1,3,1,2,1,2,1,1,1879.0
3702,2,65,3,1,2,3,2,2,1,2,1,1,2000.0
3703,1,87,3,4,2,3,2,1,2,2,3,3,1666.6666259765625
3704,1,77,4,1,2,3,2,1,1,2,1,1,3640.0
3705,1,71,5,3,2,3,1,2,1,2,1,1,2500.0
3706,2,86,2,5,4,3,2,2,1,2,1,1,6000.0
3707,1,66,4,5,2,1,1,1,1,2,1,1,4100.0
3708,1,61,1,3,2,1,2,1,1,2,3,3,966.6666870117188
3709,2,62,3,1,2,1,2,1,2,2,3,3,333.3333435058594
3710,2,76,2,2,2,3,1,2,1,2,2,2,3050.0
3711,1,79,2,1,2,3,1,2,1,2,2,2,3050.0
3712,2,64,3,1,1,3,2,2,1,2,2,3,3000.0
3713,1,65,2,2,2,3,1,2,1,2,2,2,2625.0
3714,2,83,2,3,6,3,2,2,1,2,2,2,2625.0
3715,2,71,4,1,1,3,1,1,1,2,6,3,986.0
3716,2,74,4,2,1,3,1,2,1,2,2,3,2400.0
3717,1,65,2,2,2,1,2,1,2,2,3,3,1920.0
3718,1,68,2,2,2,3,2,1,1,2,8,3,1850.0
3719,1,81,5,2,1,3,2,2,1,2,1,1,1600.0
3720,2,61,2,2,4,3,2,1,1,2,8,3,1850.0
3721,1,71,2,1,1,3,1,1,1,2,9,3,581.7777709960938
3722,2,69,2,1,2,3,2,1,1,2,2,2,2590.0
3723,2,61,3,1,2,3,1,2,2,2,3,3,740.0
3724,1,66,2,1,3,3,2,1,1,2,3,3,2026.6666259765625
3725,1,65,4,2,2,3,1,1,2,2,5,3,3040.0
3726,2,61,2,1,3,1,1,1,1,2,3,3,2026.6666259765625
3727,1,71,1,3,7,3,1,1,1,2,3,3,2166.666748046875
3728,2,68,2,1,6,3,1,2,1,2,3,3,2733.333251953125
3729,1,64,2,2,2,1,1,1,1,2,5,3,560.0
3730,1,77,4,1,3,3,1,2,1,2,1,1,5000.0
3731,2,82,4,1,2,3,1,1,1,2,5,3,560.0
3732,2,62,2,2,3,3,2,1,1,1,6,3,1013.3333129882812
3733,2,64,4,1,4,3,2,2,1,2,1,1,3000.0
3734,1,81,4,4,7,3,1,2,1,2,2,3,750.0
3735,2,68,3,1,2,3,1,1,1,2,6,3,886.6666870117188
3736,1,69,2,1,5,3,1,2,1,2,2,2,1600.0
3737,2,83,4,1,2,3,2,1,1,2,2,3,2850.0
3738,2,71,2,1,6,3,1,2,1,2,2,2,1600.0
3739,1,63,1,5,4,1,2,1,2,2,7,3,1000.0
3740,2,78,4,1,6,3,1,1,1,2,2,3,4000.0
3741,2,76,2,2,1,3,1,2,1,2,2,2,1650.0
3742,1,72,2,2,1,3,2,2,1,2,2,2,1650.0
3743,1,64,2,1,1,1,2,2,1,2,6,3,851.6666870117188
3744,2,71,5,3,1,3,1,1,1,2,2,3,1802.0
3745,2,81,3,1,2,3,2,1,1,2,5,3,1374.800048828125
3746,2,74,3,1,1,3,2,1,1,2,5,3,1374.800048828125
3747,2,85,3,1,7,3,2,1,1,2,2,3,2685.0
3748,1,64,1,1,1,3,1,1,2,2,8,3,1200.0
3749,2,72,4,4,7,3,2,1,2,2,5,3,1100.0
3750,1,73,4,3,7,3,1,1,2,2,2,3,1700.0
3751,1,83,4,1,2,3,1,2,1,2,1,1,1700.0
3752,2,68,2,1,6,3,2,2,1,2,2,2,5250.0
3753,1,73,2,1,3,3,2,2,1,2,2,2,5250.0
3754,1,82,4,1,7,3,2,2,1,2,3,3,866.6666870117188
3755,1,62,5,1,2,3,2,2,1,2,1,1,3000.0
3756,1,64,1,2,4,1,1,1,2,2,2,3,2250.0
3757,1,65,2,1,1,3,2,2,1,2,3,3,1533.3333740234375
3758,2,61,2,1,1,3,2,2,1,2,3,3,1533.3333740234375
3759,2,76,2,3,4,3,1,1,1,2,3,3,2466.666748046875
3760,1,76,2,3,4,3,1,1,1,2,3,3,2466.666748046875
3761,2,60,2,3,1,1,1,1,2,2,2,3,1250.0
3762,1,68,2,3,3,1,1,1,1,2,2,2,4300.0
3763,2,67,2,3,4,3,1,1,1,2,2,2,4300.0
3764,2,76,4,2,6,3,1,2,1,2,1,1,4000.0
3765,2,77,4,2,3,3,1,1,1,2,5,3,1420.0
3766,1,62,5,1,2,3,2,1,1,2,5,3,1048.0
3767,1,60,1,1,2,1,1,1,2,2,3,3,410.6666564941406
3768,1,60,2,2,2,1,1,1,2,2,2,3,3500.0
3769,1,66,2,3,6,1,2,1,2,2,2,3,4500.0
3770,2,67,1,4,2,3,1,2,1,2,2,3,3250.0
3771,1,82,2,1,2,3,2,2,1,2,2,2,1740.0
3772,2,78,2,1,4,3,1,2,1,2,2,2,1740.0
3773,2,72,3,3,1,3,1,1,1,2,6,3,1000.0
3774,2,83,4,1,2,3,2,2,1,2,2,3,6200.0
3775,2,61,2,3,4,3,1,1,1,2,3,3,3166.666748046875
3776,1,64,5,1,1,3,2,2,1,2,1,1,1800.0
3777,1,63,2,1,4,3,1,1,1,2,3,3,3166.666748046875
3778,1,72,2,2,4,1,2,1,1,2,2,2,2590.0
3779,1,63,2,1,4,1,1,1,2,2,3,3,3533.333251953125
3780,1,76,2,5,7,3,2,1,1,2,7,3,742.8571166992188
3781,2,62,2,2,2,3,1,1,1,2,7,3,742.8571166992188
3782,2,85,4,2,2,3,1,2,1,2,1,1,1400.0
3783,1,63,2,3,2,1,2,1,2,2,2,3,1000.0
3784,2,78,4,2,2,3,2,2,1,2,1,1,3200.0
3785,1,70,2,1,1,3,1,2,1,2,3,3,1733.3333740234375
3786,1,66,5,1,2,3,1,1,1,2,7,3,1385.7142333984375
3787,2,77,2,1,2,3,1,2,1,2,3,3,1733.3333740234375
3788,2,70,5,1,2,3,1,1,1,2,7,3,1385.7142333984375
3789,2,77,4,2,2,3,1,2,1,2,1,1,1900.0
3790,2,62,2,1,4,3,2,2,1,2,3,3,1866.6666259765625
3791,1,73,2,3,4,3,2,2,1,2,3,3,1866.6666259765625
3792,2,61,2,3,6,1,1,1,1,2,3,3,5533.33349609375
3793,1,68,2,3,2,1,2,1,1,2,3,3,5533.33349609375
3794,2,84,4,3,1,3,2,2,1,2,1,1,2500.0
3795,2,79,4,5,2,3,1,2,1,2,1,1,1600.0
3796,1,76,2,1,2,3,2,2,1,2,2,2,2245.0
3797,2,76,2,1,2,3,2,2,1,2,2,2,2245.0
3798,1,71,2,1,2,3,2,2,1,2,2,2,1450.0
3799,1,72,2,1,2,3,1,2,1,2,2,2,2700.0
3800,2,71,2,1,1,3,1,2,1,2,2,2,1450.0
3801,2,68,2,1,2,3,1,2,1,2,2,2,2700.0
3802,2,60,4,2,4,3,2,2,1,2,1,1,1600.0
3803,2,60,5,1,1,3,2,2,2,2,8,3,272.5
3804,2,62,2,1,2,3,2,1,1,2,10,3,1336.0
3805,1,66,2,1,2,3,1,1,1,2,10,3,1336.0
3806,2,76,4,2,7,3,1,1,1,2,3,3,3396.666748046875
3807,1,80,2,1,2,3,2,2,1,2,2,2,1600.0
3808,1,75,2,2,2,3,2,2,1,2,2,2,4000.0
3809,2,75,2,1,2,3,1,2,1,2,2,2,1600.0
3810,2,75,2,2,2,3,2,2,1,2,2,2,4000.0
3811,1,74,5,3,1,3,1,2,1,2,2,2,2995.0
3812,2,64,2,1,4,3,1,1,1,2,3,3,1166.6666259765625
3813,2,65,3,2,3,1,2,1,2,2,5,3,1560.0
3814,2,80,4,1,7,3,1,1,1,2,5,3,1880.0
3815,2,88,4,1,1,3,1,1,1,2,3,3,5066.66650390625
3816,2,69,4,1,1,3,2,2,1,2,1,1,3300.0
3817,2,80,5,1,1,3,2,1,1,2,6,3,676.6666870117188
3818,2,60,3,1,6,3,1,2,1,2,1,1,10600.0
3819,2,69,2,3,2,1,1,1,1,2,4,3,5046.5
3820,1,72,2,1,2,3,2,2,1,2,2,2,2500.0
3821,1,70,2,1,3,3,2,1,1,2,4,3,5046.5
3822,2,65,2,1,2,3,2,2,1,2,2,2,2500.0
3823,2,82,4,2,1,3,1,1,1,2,4,3,654.0
3824,2,69,4,2,1,3,1,2,1,2,1,1,2700.0
3825,1,67,4,4,4,3,1,1,1,2,4,3,950.0
3826,2,62,2,2,6,3,2,1,1,2,2,2,5750.0
3827,1,64,2,2,6,1,1,1,1,2,2,2,5750.0
3828,1,60,2,1,2,1,2,1,2,2,8,3,1000.0
3829,2,65,2,1,2,3,1,2,1,2,2,2,600.0
3830,1,64,2,1,2,3,1,2,1,2,2,2,600.0
3831,1,66,4,1,1,3,2,1,1,2,4,3,772.5
3832,2,70,4,1,4,3,1,1,1,2,2,3,4750.0
3833,1,73,1,3,1,3,1,2,1,2,2,2,1950.0
3834,1,86,2,4,1,3,1,2,1,2,3,3,900.0
3835,2,83,2,1,1,3,1,2,1,2,3,3,900.0
3836,2,75,1,3,1,3,1,2,1,2,2,2,1950.0
3837,1,64,1,1,2,2,1,1,2,2,5,3,146.0
3838,2,89,4,2,7,3,1,2,1,2,3,3,1100.0
3839,2,66,5,1,3,3,2,2,1,2,3,3,1100.0
3840,2,60,4,1,2,3,1,2,1,2,1,1,1600.0
3841,2,82,4,1,2,3,2,2,1,2,1,1,3700.0
3842,2,62,4,1,2,1,2,1,1,2,2,3,900.0
3843,2,71,4,3,2,3,1,2,1,2,1,1,1600.0
3844,2,73,4,1,2,3,1,2,1,2,1,1,1600.0
3845,1,61,1,1,6,1,2,1,2,2,4,3,2000.0
3846,2,73,3,3,1,3,1,2,1,2,1,1,3000.0
3847,2,73,4,2,1,3,2,2,1,2,1,1,2500.0
3848,2,71,4,1,4,3,2,2,1,2,1,1,2800.0
3849,2,76,4,3,2,3,1,2,1,2,1,1,1100.0
3850,1,61,3,3,7,1,1,1,1,2,9,3,850.0
3851,2,67,2,2,2,3,2,2,1,2,2,2,3150.0
3852,1,94,2,1,4,3,2,2,1,2,2,2,1500.0
3853,2,94,2,1,4,3,2,2,1,2,2,2,1500.0
3854,1,61,2,1,3,1,1,1,2,2,3,3,640.0
3855,1,71,2,1,2,3,2,2,1,2,2,2,3150.0
3856,2,85,4,2,1,3,1,2,1,2,1,1,1800.0
3857,2,67,4,5,2,3,1,2,1,2,2,3,2150.0
3858,1,60,2,2,4,1,1,1,2,2,2,3,4250.0
3859,2,72,2,2,1,3,1,1,1,2,5,3,663.5999755859375
3860,1,65,3,2,2,1,2,1,2,2,3,3,5010.0
3861,2,82,5,3,2,3,1,2,1,2,1,1,1600.0
3862,1,76,2,2,1,3,2,1,1,2,5,3,663.5999755859375
3863,1,62,2,4,1,1,2,1,2,2,2,3,1000.0
3864,2,79,4,2,2,3,2,2,1,2,1,1,1800.0
3865,2,81,2,1,2,3,1,2,1,2,2,2,1600.0
3866,2,64,2,1,2,3,1,2,1,2,2,2,1550.0
3867,1,76,5,3,1,3,2,2,1,2,2,2,2995.0
3868,1,62,2,3,6,1,1,1,2,2,2,3,1400.0
3869,2,70,2,2,3,3,1,1,1,2,2,2,650.0
3870,2,68,2,1,2,3,1,2,1,2,2,2,1050.0
3871,1,70,2,1,2,3,2,2,1,2,2,2,1050.0
3872,2,60,2,3,6,3,1,1,1,2,2,3,2550.0
3873,1,65,2,1,1,1,1,1,1,2,2,2,650.0
3874,1,67,4,2,1,3,1,2,1,2,1,1,1200.0
3875,2,65,4,2,2,3,1,2,1,2,1,1,1900.0
3876,2,88,4,2,1,3,1,1,1,2,2,3,3800.0
3877,1,61,1,2,3,1,1,1,2,2,4,3,975.0
3878,2,65,2,4,1,3,1,2,1,2,4,3,1450.0
3879,1,73,2,4,2,3,1,2,1,2,4,3,1450.0
3880,2,66,2,3,2,3,1,1,1,2,3,3,1333.3333740234375
3881,1,82,2,3,1,3,2,1,1,2,3,3,1333.3333740234375
3882,1,61,2,4,2,3,2,1,1,2,4,3,2650.0
3883,2,77,4,4,1,3,2,1,1,2,4,3,2650.0
3884,1,63,4,1,2,1,2,1,2,2,4,3,10567.5
3885,1,63,5,1,1,1,2,1,1,2,4,3,772.5
3886,1,61,2,1,3,3,1,1,1,2,5,3,981.7999877929688
3887,2,62,2,3,3,3,1,1,1,2,5,3,981.7999877929688
3888,2,60,5,1,1,1,1,1,2,2,3,3,866.6666870117188
3889,2,64,3,1,1,1,1,1,2,2,6,3,838.3333129882812
3890,2,65,5,1,3,3,1,2,1,2,2,2,1200.0
3891,2,66,3,4,3,3,1,2,1,2,1,1,2200.0
3892,2,64,2,2,1,3,1,1,1,2,2,2,3350.0
3893,2,66,4,1,6,3,1,2,1,2,3,3,2666.666748046875
3894,2,66,5,2,2,3,2,2,1,1,2,3,11000.0
3895,2,91,4,1,6,3,1,2,1,2,3,3,2666.666748046875
3896,1,66,2,3,6,1,2,1,1,2,8,3,1190.0
3897,1,67,2,1,6,3,2,1,2,2,4,3,750.0
3898,2,60,4,1,4,3,1,1,1,2,2,3,2400.0
3899,2,83,2,1,2,3,1,1,1,2,3,3,3133.333251953125
3900,1,84,2,1,4,3,1,1,1,2,3,3,3133.333251953125
3901,2,67,2,2,1,3,1,1,1,2,2,2,2925.0
3902,1,64,3,2,3,1,2,1,2,2,1,1,2500.0
3903,1,68,2,2,1,1,1,1,1,2,2,2,2925.0
3904,1,70,2,3,1,3,2,2,1,2,2,2,2245.0
3905,2,65,2,3,1,3,1,2,1,2,2,2,2245.0
3906,1,73,2,1,6,3,1,2,1,2,2,2,4750.0
3907,2,62,2,1,2,3,1,2,1,2,2,2,1400.0
3908,2,72,2,1,5,3,2,2,1,2,2,2,4750.0
3909,1,67,2,1,2,3,1,2,1,2,2,2,1400.0
3910,2,66,2,1,2,3,2,2,1,2,2,2,2200.0
3911,1,69,2,1,6,3,1,2,1,2,2,2,2200.0
3912,2,71,4,2,2,3,2,1,1,2,5,3,1396.0
3913,2,75,4,1,1,3,1,2,1,2,10,3,360.0
3914,2,63,4,3,3,3,1,2,1,2,2,3,800.0
3915,2,75,1,1,7,3,1,2,1,2,2,3,305.0
3916,2,63,3,1,7,3,1,2,1,2,2,3,1490.0
3917,1,63,2,1,1,3,1,1,1,2,7,3,1580.0
3918,1,75,2,1,3,3,2,2,1,2,2,2,3200.0
3919,1,71,3,1,3,3,2,2,1,2,1,1,4000.0
3920,2,74,2,3,3,3,1,2,1,2,2,2,3200.0
3921,1,65,2,1,2,3,1,2,1,2,2,2,1550.0
3922,2,71,2,1,2,3,1,2,1,2,2,2,1600.0
3923,2,67,2,3,2,3,1,2,1,2,2,2,3500.0
3924,1,74,2,2,4,3,2,2,1,2,2,2,3500.0
3925,1,74,4,2,2,1,2,1,1,2,2,3,1325.0
3926,2,66,2,1,1,3,2,1,1,2,8,3,1112.5
3927,1,72,2,2,1,3,1,1,1,2,8,3,1112.5
3928,1,77,3,2,1,3,2,2,1,2,1,1,1400.0
3929,1,73,4,1,7,3,1,2,1,2,2,3,850.0
3930,2,64,2,3,1,3,1,1,1,2,3,3,2438.666748046875
3931,2,60,3,1,7,3,1,2,1,2,1,1,1100.0
3932,2,63,2,1,2,3,2,1,1,2,6,3,855.0
3933,1,63,1,1,2,2,2,1,2,2,4,3,620.0
3934,1,64,2,1,3,3,2,1,1,2,6,3,855.0
3935,1,68,2,1,1,1,1,1,2,2,7,3,914.2857055664062
3936,1,70,4,1,1,3,1,1,2,2,7,3,40.0
3937,1,87,2,2,1,3,1,1,1,2,3,3,2366.666748046875
3938,2,82,2,3,1,3,2,1,1,2,3,3,2366.666748046875
3939,2,67,2,1,4,3,2,2,1,2,2,2,6800.0
3940,1,65,2,2,2,3,2,2,1,2,2,2,6800.0
3941,2,60,4,3,3,3,1,1,1,2,3,3,2666.666748046875
3942,1,61,4,3,3,1,2,1,2,2,1,1,2000.0
3943,1,64,2,1,3,3,2,2,1,2,2,2,8000.0
3944,2,66,4,1,2,3,1,1,1,2,7,3,1542.857177734375
3945,2,88,4,1,6,3,1,1,1,2,8,3,2625.0
3946,2,60,2,2,4,3,1,2,1,2,2,2,8000.0
3947,1,66,3,2,2,1,1,1,1,2,2,3,4950.0
3948,1,86,5,3,1,3,1,1,1,2,3,3,1026.6666259765623
3949,2,72,2,3,6,3,1,2,1,2,2,2,12450.0
3950,1,66,2,2,3,2,1,2,1,2,3,3,1260.0
3951,1,80,2,3,6,3,1,2,1,2,2,2,12450.0
3952,2,61,3,3,1,1,2,1,2,2,1,1,1500.0
3953,1,74,1,3,4,3,2,2,1,2,2,2,5650.0
3954,1,62,2,1,2,1,1,1,1,2,3,3,2773.333251953125
3955,1,66,2,2,2,3,1,1,1,2,3,3,2100.0
3956,2,61,2,1,4,3,1,1,1,2,3,3,2100.0
3957,2,64,2,1,1,3,1,1,1,2,3,3,2773.333251953125
3958,1,80,2,5,3,3,1,2,1,2,3,3,1266.6666259765625
3959,2,79,2,1,2,3,2,2,1,2,3,3,1266.6666259765625
3960,1,73,3,2,2,3,2,2,1,2,1,1,1200.0
3961,2,63,2,3,2,3,1,1,1,2,5,3,1196.5999755859375
3962,1,68,2,3,2,1,2,1,1,2,5,3,1196.5999755859375
3963,2,75,2,2,2,3,2,2,1,2,2,2,1790.0
3964,2,62,5,1,4,1,1,1,2,2,1,1,9000.0
3965,1,82,2,1,2,3,1,2,1,2,2,2,1790.0
3966,1,67,3,1,2,3,2,1,1,2,4,3,762.5
3967,1,71,1,3,3,3,1,1,1,2,4,3,2150.0
3968,2,61,3,2,1,1,2,1,1,2,6,3,891.6666870117188
3969,1,77,5,2,1,3,1,2,1,2,1,1,1252.0
3970,2,70,4,2,6,3,2,2,1,2,1,1,2500.0
3971,2,74,4,2,4,3,2,1,1,2,2,3,2575.0
3972,1,73,1,2,1,3,2,1,1,2,4,3,700.0
3973,2,74,1,4,1,3,2,1,1,2,4,3,700.0
3974,1,63,2,1,4,3,1,1,1,2,3,3,5333.33349609375
3975,2,78,1,3,2,3,2,2,1,2,5,3,898.0
3976,2,63,2,1,4,1,2,1,1,2,3,3,5333.33349609375
3977,1,79,1,1,2,3,1,2,1,2,5,3,898.0
3978,1,71,4,3,1,3,2,1,1,2,8,3,1162.5
3979,2,67,5,1,2,1,1,1,2,2,2,3,1800.0
3980,1,86,4,3,1,3,1,1,1,2,2,3,2550.0
3981,1,70,2,3,1,3,2,1,1,2,8,3,1290.0
3982,2,65,2,1,2,3,2,1,1,2,8,3,1290.0
3983,2,62,5,3,1,3,1,2,1,2,1,1,2000.0
3984,2,79,4,1,2,3,2,2,1,2,3,3,841.6666870117188
3985,1,70,3,2,1,3,1,1,1,2,4,3,2287.5
3986,1,88,5,3,1,3,1,1,1,2,4,3,2287.5
3987,1,67,1,1,4,3,1,2,1,2,2,2,4375.0
3988,2,77,4,2,2,3,1,2,1,2,1,1,1600.0
3989,2,62,1,2,1,3,1,1,1,2,2,3,1800.0
3990,2,64,1,1,2,1,1,1,2,2,4,3,620.0
3991,2,71,5,1,2,3,1,2,1,2,2,2,1600.0
3992,2,93,4,1,2,3,1,2,1,2,2,2,1600.0
3993,1,67,1,1,1,3,1,1,1,2,2,3,1900.0
3994,1,61,2,1,1,1,2,1,2,2,3,3,0.0
3995,1,68,1,4,3,3,1,1,1,2,2,3,2350.0
3996,2,89,4,3,2,3,1,2,1,2,1,1,1400.0
3997,2,67,2,1,1,3,1,1,1,2,8,3,709.5
3998,1,71,4,2,4,3,1,1,1,2,5,3,4300.0
3999,1,82,2,1,2,3,2,1,1,2,4,3,1500.0
4000,2,72,2,2,1,3,1,2,1,2,3,3,1153.3333740234375
4001,1,84,2,1,1,3,1,2,1,2,3,3,1153.3333740234375
4002,1,73,4,2,1,3,1,2,1,2,1,1,2800.0
4003,1,65,2,3,2,1,2,1,2,2,2,3,4000.0
4004,1,60,2,1,4,1,2,1,2,2,2,3,2000.0
4005,2,66,4,3,1,3,1,1,1,2,3,3,1806.6666259765625
4006,1,78,4,2,1,3,2,1,1,2,2,3,2400.0
4007,2,75,1,2,2,3,2,2,1,2,2,2,5650.0
4008,1,88,2,1,3,3,1,2,1,2,2,2,1750.0
4009,2,60,2,1,4,3,1,1,1,2,2,3,3100.0
4010,2,62,2,1,3,3,1,2,1,2,2,2,1750.0
4011,2,62,2,2,6,3,1,2,1,2,2,2,4025.0
4012,1,70,2,2,2,3,1,2,1,2,2,2,4025.0
4013,1,65,4,1,2,1,2,1,2,2,2,3,1600.0
4014,2,70,5,4,1,3,1,1,1,2,3,3,1600.0
4015,2,61,3,1,2,1,2,1,2,2,3,3,2333.333251953125
4016,1,61,2,1,2,1,1,1,2,2,3,3,3400.0
4017,1,72,4,2,1,1,1,1,2,2,9,3,2222.22216796875
4018,2,76,5,3,2,3,1,2,1,2,1,1,1500.0
4019,2,61,3,2,2,3,1,2,1,2,2,3,1100.0
4020,2,85,4,1,2,3,2,2,1,2,2,3,2750.0
4021,2,69,4,3,3,3,2,1,1,2,3,3,966.6666870117188
4022,2,63,2,1,4,3,1,2,1,2,2,2,2300.0
4023,1,61,2,1,2,3,1,1,1,2,4,3,2437.5
4024,1,60,2,1,2,3,2,1,1,2,2,3,1447.5
4025,2,67,1,1,6,3,1,2,1,2,3,3,1233.3333740234375
4026,1,72,1,2,2,3,1,2,1,2,3,3,1233.3333740234375
4027,1,62,1,1,2,1,1,1,2,2,2,3,500.0
4028,1,60,2,3,6,1,1,1,2,2,2,3,13850.0
4029,2,82,5,1,4,3,1,2,1,2,1,1,1150.0
4030,1,72,2,1,2,3,1,2,1,2,3,3,1433.3333740234375
4031,2,69,2,1,2,3,2,2,1,2,3,3,1433.3333740234375
4032,2,60,2,1,1,1,1,2,2,2,2,3,3500.0
4033,1,60,2,3,2,1,2,1,2,2,3,3,2333.333251953125
4034,2,71,5,2,6,3,2,2,1,2,1,1,1700.0
4035,1,68,2,2,2,3,2,1,1,2,7,3,1657.142822265625
4036,1,73,3,1,3,1,1,1,1,2,2,3,6400.0
4037,2,78,4,3,7,3,1,1,1,2,2,3,2125.0
4038,1,63,2,3,2,1,2,1,2,2,2,3,2500.0
4039,2,64,2,1,2,3,2,2,1,2,2,2,1800.0
4040,2,72,4,3,5,3,1,2,1,2,2,3,3600.0
4041,2,61,2,2,2,3,2,1,1,2,4,3,1175.0
4042,1,64,2,2,2,3,2,1,1,2,4,3,1175.0
4043,2,80,4,1,2,3,1,1,1,2,2,3,1100.0
4044,2,73,4,2,7,1,1,1,1,2,2,3,1500.0
4045,2,75,4,1,2,3,1,1,1,2,6,3,2166.666748046875
4046,2,69,2,3,2,3,2,2,1,2,2,2,1000.0
4047,2,69,2,1,4,3,1,1,1,2,4,3,1985.0
4048,1,64,2,1,3,1,2,1,1,2,4,3,1985.0
4049,1,75,2,3,2,3,2,2,1,2,2,2,1000.0
4050,2,69,4,1,2,3,1,1,1,2,2,3,6350.0
4051,2,65,4,1,4,3,1,2,1,2,2,3,2040.0
4052,2,65,4,1,4,3,1,1,1,2,2,3,2900.0
4053,2,72,2,2,2,3,2,1,1,2,5,3,1260.0
4054,1,75,2,1,2,3,1,1,1,2,5,3,1260.0
4055,1,76,3,3,2,3,2,1,1,2,4,3,1450.0
4056,2,62,4,1,6,1,1,1,2,2,4,3,8750.0
4057,1,68,2,1,3,3,1,1,1,2,4,3,2300.0
4058,2,64,4,3,1,3,2,1,1,2,3,3,2666.666748046875
4059,1,60,2,2,1,1,2,1,1,2,4,3,213.0
4060,2,88,4,2,1,3,1,2,1,2,2,3,975.0
4061,1,73,2,3,4,3,2,1,1,2,3,3,3733.333251953125
4062,2,75,2,3,1,3,1,2,1,2,3,3,1883.3333740234373
4063,1,68,2,3,1,3,1,2,1,2,3,3,1883.3333740234373
4064,2,68,2,2,6,3,1,1,1,2,3,3,3733.333251953125
4065,1,79,2,1,1,3,2,1,1,2,3,3,1966.6666259765625
4066,2,61,2,1,6,3,2,1,1,2,2,3,2175.0
4067,2,64,5,2,2,3,2,2,1,2,1,1,2500.0
4068,2,75,5,1,7,3,1,1,1,2,3,3,1933.3333740234373
4069,2,60,1,2,1,3,1,2,1,2,2,2,2700.0
4070,1,60,1,1,2,3,1,2,1,2,2,2,2700.0
4071,1,74,3,1,3,1,2,1,1,2,3,3,1000.0
4072,1,69,2,2,2,1,1,1,1,2,3,3,2966.666748046875
4073,2,65,2,2,2,3,1,1,1,2,3,3,2966.666748046875
4074,1,65,2,3,2,3,1,1,1,2,5,3,1148.5999755859375
4075,2,71,2,1,3,3,2,1,1,2,5,3,1148.5999755859375
4076,2,60,4,2,6,1,2,1,2,2,2,3,3450.0
4077,1,80,2,1,2,3,1,2,1,2,2,2,1850.0
4078,2,63,4,2,1,3,1,1,1,2,2,3,2576.0
4079,1,62,2,1,2,1,2,1,2,2,3,3,4666.66650390625
4080,2,60,2,1,2,1,1,1,2,2,3,3,4666.66650390625
4081,2,77,2,2,2,3,1,2,1,2,2,2,2400.0
4082,1,84,2,2,1,3,2,2,1,2,2,2,2400.0
4083,2,73,4,3,2,3,1,2,1,2,1,1,1600.0
4084,2,83,4,3,1,3,1,2,1,2,1,1,2300.0
4085,1,60,2,1,2,1,1,1,2,2,4,3,1160.0
4086,2,67,5,2,1,3,1,1,1,2,4,3,450.0
4087,1,77,4,4,1,3,1,2,1,2,1,1,1900.0
4088,2,76,5,1,5,3,1,2,1,2,1,1,4800.0
4089,2,67,2,1,6,3,1,1,1,2,2,2,5500.0
4090,2,75,4,1,7,3,2,2,1,2,1,1,1400.0
4091,1,67,2,2,6,1,2,1,1,2,2,2,5500.0
4092,2,61,1,1,2,1,2,1,2,2,5,3,1688.0
4093,2,67,4,1,2,3,1,2,1,2,1,1,1800.0
4094,2,62,3,3,7,3,1,1,1,2,7,3,1673.142822265625
4095,2,69,2,1,2,3,2,2,1,2,2,2,1800.0
4096,2,66,2,3,4,3,1,2,1,2,2,2,2950.0
4097,1,66,2,3,4,3,1,2,1,2,2,2,2950.0
4098,2,63,2,3,2,3,2,1,1,2,2,2,2375.0
4099,1,66,2,2,2,1,1,1,1,2,2,2,2375.0
4100,1,67,1,3,1,1,2,1,1,2,4,3,1869.25
4101,2,85,2,3,2,3,2,2,1,2,2,2,4400.0
4102,1,76,2,3,2,3,1,2,1,2,2,2,4400.0
4103,2,89,4,1,1,3,2,1,1,2,5,3,1300.0
4104,1,60,5,1,2,3,2,1,1,2,5,3,1300.0
4105,2,68,5,2,2,3,2,1,1,2,7,3,1685.7142333984375
4106,2,62,2,1,2,3,2,1,1,2,3,3,1219.6666259765625
4107,2,79,5,3,2,1,2,1,1,2,1,1,1100.0
4108,1,63,2,1,2,1,2,1,1,2,3,3,1219.6666259765625
4109,2,69,3,2,1,3,1,1,1,2,5,3,2320.0
4110,2,84,4,2,7,3,2,2,1,2,5,3,2070.0
4111,1,65,4,1,2,1,1,1,2,2,1,1,1500.0
4112,1,62,4,3,1,3,1,2,1,2,1,1,620.0
4113,2,63,2,3,1,3,1,1,1,2,4,3,2300.0
4114,2,75,4,2,1,3,1,1,1,2,2,3,3300.0
4115,1,66,2,4,3,1,1,1,1,2,2,3,1000.0
4116,2,82,4,4,2,3,1,2,1,2,1,1,3000.0
4117,2,71,4,3,3,3,1,2,1,2,1,1,12000.0
4118,1,65,3,5,4,1,2,1,2,2,1,1,500.0
4119,2,66,4,1,6,3,1,1,1,2,3,3,1750.0
4120,2,65,3,1,1,3,2,2,1,2,1,1,1600.0
4121,2,71,2,1,4,3,1,1,1,2,11,3,1254.54541015625
4122,1,71,2,1,1,3,1,1,1,2,11,3,1254.54541015625
